Price,Close,EMA200,Upper_Buffer,Lower_Buffer,SMA200,SMA40
Ticker,^IXIC,,,,,
Date,,,,,,
2024-01-30,15509.9,13734.92,14146.97,13322.87,13678.69,14883.87
2024-01-31,15164.01,13749.14,14161.62,13336.67,13693.89,14905.34
2024-02-01,15361.64,13765.19,14178.14,13352.23,13709.91,14934.74
2024-02-02,15628.95,13783.73,14197.24,13370.22,13727.29,14969.72
2024-02-05,15597.68,13801.78,14215.83,13387.73,13744.49,15005.99
2024-02-06,15609.0,13819.76,14234.36,13405.17,13762.24,15037.72
2024-02-07,15756.64,13839.04,14254.21,13423.86,13780.66,15071.54
2024-02-08,15793.71,13858.49,14274.24,13442.73,13799.44,15105.57
2024-02-09,15990.66,13879.7,14296.09,13463.31,13820.4,15142.0
2024-02-12,15942.55,13900.23,14317.23,13483.22,13840.84,15172.21
2024-02-13,15655.6,13917.69,14335.22,13500.16,13858.4,15194.56
2024-02-14,15859.15,13937.01,14355.12,13518.9,13876.57,15220.69
