Date,Code,Name,Open,High,Low,Close,Volume,Amount,Daily_Return_Pct,EMA20,EMA50,EMA200,SMA200,Bollinger_Mid,Bollinger_Upper,Bollinger_Lower,MACD,MACD_Signal,MACD_Histogram,ROC20_Pct,RSI14,Volatility20_Pct,High252,Distance_EMA200_Pct,Distance_High252_Pct,Drawdown_Pct,Robust_Log_Trend,Robust_Log_Lower,Robust_Log_Upper,Robust_Log_Deviation_Pct,Robust_Log_Percentile,Amount_Ratio20,Money_Flow_Ratio_Pct,Estimated_Net_Flow,Estimated_Inflow,Estimated_Outflow,Estimated_Net_Flow_5,Money_Flow_Ratio_5_Pct,Estimated_Net_Flow_20,Money_Flow_Ratio_20_Pct,Flow_Confidence_Pct
2024-08-07,SHAU,上海金,,,,554.7700,,,0.2766,560.2609,556.3044,520.6388,513.7618,563.0065,577.0096,549.0034,0.4215,1.6757,-1.2542,-0.8383,45.7364,18.3491,577.3300,6.5556,-3.9076,-3.9076,586.1255,506.7249,723.1564,-5.3496,39.8888,,,,,,,,,,
2024-08-08,SHAU,上海金,,,,554.8100,,,0.0072,559.7418,556.2458,520.9788,514.2183,562.6725,577.1161,548.2289,-0.0408,1.3324,-1.3732,-1.1897,45.7740,18.2900,577.3300,6.4938,-3.9007,-3.9007,586.3126,506.8867,723.3873,-5.3730,39.8490,,,,,,,,,,
2024-08-09,SHAU,上海金,,,,559.5000,,,0.8453,559.7187,556.3734,521.3621,514.6823,562.4245,576.9071,547.9419,-0.0284,1.0603,-1.0887,-0.8787,50.1323,18.4573,577.3300,7.3150,-3.0884,-3.0884,586.4998,507.0485,723.6182,-4.6036,41.1601,,,,,,,,,,
2024-08-12,SHAU,上海金,,,,563.7400,,,0.7578,560.1017,556.6623,521.7838,515.1521,562.3970,576.8674,547.9266,0.3198,0.9122,-0.5923,-0.0975,53.7513,18.6722,577.3300,8.0409,-2.3539,-2.3539,587.0618,507.5343,724.3115,-3.9726,42.5109,,,,,,,,,,
2024-08-13,SHAU,上海金,,,,568.1000,,,0.7734,560.8635,557.1109,522.2446,515.6178,562.2920,576.5635,548.0205,0.9369,0.9171,0.0198,-0.3683,57.1917,18.4933,577.3300,8.7804,-1.5987,-1.5987,587.2492,507.6963,724.5428,-3.2608,44.5371,,,,,,,,,,
2024-08-14,SHAU,上海金,,,,566.6000,,,-0.2640,561.4098,557.4830,522.6860,516.0809,561.7555,574.4444,549.0666,1.2900,0.9917,0.2983,-1.8586,55.6577,17.8937,577.3300,8.4016,-1.8586,-1.8586,587.4367,507.8584,724.7741,-3.5471,43.4247,,,,,,,,,,
2024-08-15,SHAU,上海金,,,,565.6900,,,-0.1606,561.8174,557.8048,523.1139,516.5437,561.1840,571.9350,550.4330,1.4793,1.0892,0.3901,-1.9805,54.6992,17.8945,577.3300,8.1390,-2.0162,-2.0162,587.6242,508.0206,725.0055,-3.7327,42.9480,,,,,,,,,,
2024-08-16,SHAU,上海金,,,,566.4100,,,0.1273,562.2548,558.1423,523.5447,517.0132,561.3895,572.3726,550.4064,1.6682,1.2050,0.4632,0.7309,55.3543,15.3252,577.3300,8.1875,-1.8915,-1.8915,587.8118,508.1828,725.2370,-3.6409,43.1466,,,,,,,,,,
2024-08-19,SHAU,上海金,,,,572.1400,,,1.0116,563.1963,558.6912,524.0282,517.4979,561.8670,573.8061,549.9279,2.2543,1.4149,0.8394,1.6975,60.2778,15.7082,577.3300,9.1811,-0.8990,-0.8990,588.3750,508.6697,725.9318,-2.7593,46.0072,,,,,,,,,,
2024-08-20,SHAU,上海金,,,,572.7000,,,0.0979,564.1014,559.2406,524.5125,517.9843,562.5195,575.2995,549.7395,2.7325,1.6784,1.0541,2.3318,60.7335,15.5413,577.3300,9.1871,-0.8020,-0.8020,588.5629,508.8321,726.1636,-2.6952,46.3250,,,,,,,,,,
2024-08-21,SHAU,上海金,,,,574.6300,,,0.3370,565.1041,559.8441,525.0112,518.4680,562.9445,576.7043,549.1847,3.2299,1.9887,1.2412,1.5014,62.3373,15.0805,577.3300,9.4510,-0.4677,-0.4677,588.7508,508.9945,726.3954,-2.3984,47.6758,,,,,,,,,,
2024-08-22,SHAU,上海金,,,,573.0100,,,-0.2819,565.8571,560.3604,525.4888,518.9418,563.9680,577.5236,550.4124,3.4537,2.2817,1.1720,3.7047,60.1177,12.0266,577.3300,9.0432,-0.7483,-0.7483,588.9387,509.1570,726.6273,-2.7047,46.2455,,,,,,,,,,
2024-08-23,SHAU,上海金,,,,571.3000,,,-0.2984,566.3754,560.7894,525.9446,519.4180,564.7930,578.0207,551.5653,3.4532,2.5160,0.9372,2.9740,57.7790,12.1135,577.3300,8.6236,-1.0445,-1.0445,589.1268,509.3196,726.8593,-3.0260,45.1728,,,,,,,,,,
2024-08-26,SHAU,上海金,,,,574.4500,,,0.5514,567.1444,561.3251,526.4273,519.9062,565.5815,579.1337,552.0293,3.6647,2.7457,0.9190,2.8227,60.8039,12.0356,577.3300,9.1224,-0.4988,-0.4988,589.6912,509.8076,727.5557,-2.5846,46.7223,,,,,,,,,,
2024-08-27,SHAU,上海金,,,,574.6000,,,0.0261,567.8545,561.8457,526.9066,520.3950,566.3660,580.0979,552.6341,3.8006,2.9567,0.8439,2.8072,60.9474,12.0374,577.3300,9.0516,-0.4729,-0.4729,589.8795,509.9703,727.7880,-2.5903,46.6826,,,,,,,,,,
2024-08-28,SHAU,上海金,,,,573.7800,,,-0.1427,568.4188,562.3137,527.3730,520.8901,566.8550,580.9079,552.8021,3.7984,3.1251,0.6734,1.7340,59.6616,11.7209,577.3300,8.7997,-0.6149,-0.6149,590.0678,510.1331,728.0204,-2.7603,45.9277,,,,,,,,,,
2024-08-29,SHAU,上海金,,,,574.1600,,,0.0662,568.9656,562.7783,527.8385,521.3968,567.1385,581.5364,552.7406,3.7837,3.2568,0.5269,0.9974,60.0819,11.4190,577.3300,8.7757,-0.5491,-0.5491,590.2562,510.2960,728.2528,-2.7270,46.1661,,,,,,,,,,
2024-08-30,SHAU,上海金,,,,573.6300,,,-0.0923,569.4098,563.2038,528.2942,521.9114,567.2655,581.8443,552.6867,3.6868,3.3428,0.3440,0.4448,59.1562,11.3266,577.3300,8.5815,-0.6409,-0.6409,590.4447,510.4589,728.4853,-2.8478,45.7290,,,,,,,,,,
2024-09-02,SHAU,上海金,,,,569.9100,,,-0.6485,569.4575,563.4668,528.7083,522.4212,567.8585,581.8423,553.8747,3.2721,3.3286,-0.0566,2.1253,52.9853,7.8664,577.3300,7.7929,-1.2852,-1.2852,591.0104,510.9480,729.1833,-3.5702,43.3453,,,,,,,,,,
2024-09-03,SHAU,上海金,,,,570.9600,,,0.1842,569.6006,563.7607,529.1287,522.9233,568.7445,581.0567,556.4323,2.9936,3.2616,-0.2680,3.2029,54.4303,6.9856,577.3300,7.9057,-1.1034,-1.1034,591.1991,511.1111,729.4161,-3.4234,43.9809,,,,,,,,,,
2024-09-04,SHAU,上海金,,,,567.4000,,,-0.6235,569.3910,563.9034,529.5095,523.4161,569.3760,579.9259,558.8261,2.4574,3.1008,-0.6434,2.2766,48.9384,7.4961,577.3300,7.1558,-1.7200,-1.7200,591.3878,511.2743,729.6490,-4.0562,42.3123,,,,,,,,,,
2024-09-05,SHAU,上海金,,,,570.8300,,,0.6045,569.5280,564.1750,529.9206,523.9170,570.1770,578.3454,562.0086,2.2829,2.9372,-0.6543,2.8875,53.7775,7.6812,577.3300,7.7199,-1.1259,-1.1259,591.5766,511.4375,729.8819,-3.5070,43.7028,,,,,,,,,,
2024-09-06,SHAU,上海金,,,,572.5000,,,0.2926,569.8111,564.5015,530.3443,524.4183,570.8270,577.4082,564.2458,2.2533,2.8004,-0.5471,2.3235,55.9656,7.2498,577.3300,7.9487,-0.8366,-0.8366,591.7655,511.6008,730.1149,-3.2556,44.5769,,,,,,,,,,
2024-09-09,SHAU,上海金,,,,568.6200,,,-0.6777,569.6976,564.6630,530.7252,524.9073,571.0710,576.9022,565.2398,1.8950,2.6193,-0.7244,0.8656,50.0388,7.3540,577.3300,7.1402,-1.5087,-1.5087,592.3325,512.0910,730.8145,-4.0032,42.4712,,,,,,,,,,
2024-09-10,SHAU,上海金,,,,572.4400,,,0.6718,569.9588,564.9680,531.1402,525.4098,571.2880,576.9822,565.5938,1.8974,2.4749,-0.5776,0.7640,55.0823,7.2282,577.3300,7.7757,-0.8470,-0.8470,592.5216,512.2545,731.0478,-3.3892,44.1398,,,,,,,,,,
2024-09-11,SHAU,上海金,,,,575.2400,,,0.4891,570.4618,565.3708,531.5791,525.9484,571.7200,577.2342,566.2058,2.1010,2.4001,-0.2992,1.5249,58.3974,7.3033,577.3300,8.2134,-0.3620,-0.3620,592.7107,512.4180,731.2812,-2.9476,45.5304,,,,,,,,,,
2024-09-12,SHAU,上海金,,,,574.4300,,,-0.1408,570.8397,565.7261,532.0054,526.4882,572.1570,577.0395,567.2745,2.1719,2.3545,-0.1826,1.5450,57.0848,7.2951,577.3300,7.9745,-0.5023,-0.5023,592.9000,512.5816,731.5147,-3.1152,44.8947,,,,,,,,,,
2024-09-13,SHAU,上海金,,,,583.1900,,,1.5250,572.0159,566.4109,532.5147,527.0802,572.9960,579.2220,566.7700,2.9016,2.4639,0.4377,2.9625,65.9882,8.9260,583.1900,9.5162,0.0000,0.0000,593.0893,512.7453,731.7482,-1.6691,49.7020,,,,,,,,,,
2024-09-18,SHAU,上海金,,,,582.6300,,,-0.0960,573.0268,567.0470,533.0134,527.6718,573.5205,581.0091,566.0319,3.3955,2.6502,0.7453,1.8335,65.0590,8.3513,583.1900,9.3087,-0.0960,-0.0960,594.0366,513.5643,732.9171,-1.9202,48.9472,,,,,,,,,,
2024-09-19,SHAU,上海金,,,,581.6200,,,-0.1734,573.8452,567.6185,533.4970,528.2558,573.9665,582.2290,565.7040,3.6632,2.8528,0.8104,1.5575,63.3269,8.4042,583.1900,9.0203,-0.2692,-0.2692,594.2263,513.7283,733.1511,-2.1215,48.4307,,,,,,,,,,
2024-09-20,SHAU,上海金,,,,587.2900,,,0.9749,575.1257,568.3899,534.0323,528.8461,574.5995,584.7030,564.4960,4.2835,3.1390,1.1446,2.2032,68.4112,8.9514,587.2900,9.9728,0.0000,0.0000,594.4160,513.8923,733.3851,-1.1988,50.4966,,,,,,,,,,
2024-09-23,SHAU,上海金,,,,592.5600,,,0.8973,576.7861,569.3377,534.6147,529.4498,575.5770,588.3155,562.8385,5.1411,3.5394,1.6017,3.4118,72.2606,9.2398,592.5600,10.8387,0.0000,0.0000,594.9855,514.3847,734.0878,-0.4077,52.0858,,,,,,,,,,
2024-09-24,SHAU,上海金,,,,592.1200,,,-0.0743,578.2464,570.2312,535.1868,530.0385,576.6180,591.0752,562.1608,5.7193,3.9754,1.7439,3.6443,71.4774,9.1228,592.5600,10.6380,-0.0743,-0.0743,595.1755,514.5489,734.3222,-0.5134,51.8872,,,,,,,,,,
2024-09-25,SHAU,上海金,,,,596.2600,,,0.6992,579.9620,571.2519,535.7945,530.6471,577.7085,594.4559,560.9611,6.4374,4.4678,1.9696,3.7967,74.2998,9.2170,596.2600,11.2852,0.0000,0.0000,595.3655,514.7132,734.5566,0.1502,53.6353,,,,,,,,,,
2024-09-26,SHAU,上海金,,,,597.4600,,,0.2013,581.6285,572.2797,536.4081,531.2607,578.8515,597.5956,560.1074,7.0224,4.9787,2.0437,3.9784,75.0699,9.1972,597.4600,11.3816,0.0000,0.0000,595.5556,514.8775,734.7911,0.3198,53.9134,,,,,,,,,,
2024-09-27,SHAU,上海金,,,,597.5300,,,0.0117,583.1429,573.2699,537.0163,531.8439,580.0390,600.2957,559.7823,7.4063,5.4642,1.9420,4.1392,75.1167,9.1377,597.5300,11.2685,0.0000,0.0000,595.7457,515.0419,735.0257,0.2995,53.8339,,,,,,,,,,
2024-09-30,SHAU,上海金,,,,594.5700,,,-0.4954,584.2312,574.1052,537.5890,532.4486,581.0595,602.0711,560.0479,7.3865,5.8487,1.5378,3.5548,69.1966,9.4621,597.5300,10.5994,-0.4954,-0.4954,596.3165,515.5353,735.7300,-0.2929,52.4037,,,,,,,,,,
2024-10-08,SHAU,上海金,,,,593.8700,,,-0.1177,585.1492,574.8803,538.1490,533.0535,582.0715,603.4998,560.6432,7.2310,6.1251,1.1058,3.5284,67.8350,9.4721,597.5300,10.3542,-0.6125,-0.6125,597.8413,516.8536,737.6112,-0.6643,51.4501,,,,,,,,,,
2024-10-09,SHAU,上海金,,,,586.7600,,,-1.1972,585.3026,575.3461,538.6327,533.6194,582.9140,603.6781,562.1499,6.4595,6.1920,0.2675,2.9566,55.8205,10.2716,597.5300,8.9351,-1.8024,-1.8024,598.0322,517.0186,737.8467,-1.8849,49.0266,,,,,,,,,,
2024-10-10,SHAU,上海金,,,,588.9300,,,0.3698,585.6481,575.8788,539.1332,534.1926,583.8125,603.9763,563.6487,5.9546,6.1445,-0.1899,3.1473,58.2508,10.3014,597.5300,9.2365,-1.4393,-1.4393,598.2231,517.1836,738.0823,-1.5534,49.9404,,,,,,,,,,
2024-10-11,SHAU,上海金,,,,595.4800,,,1.1122,586.5844,576.6475,539.6938,534.8138,585.2165,604.5050,565.9280,6.0137,6.1184,-0.1047,4.9489,64.5840,10.3990,597.5300,10.3366,-0.3431,-0.3431,598.4141,517.3488,738.3179,-0.4903,51.9666,,,,,,,,,,
2024-10-14,SHAU,上海金,,,,601.3900,,,0.9925,587.9945,577.6178,540.3077,535.4765,586.7445,606.0740,567.4150,6.4629,6.1873,0.2756,5.3536,69.1338,10.6652,601.3900,11.3051,0.0000,0.0000,598.9874,517.8444,739.0253,0.4011,54.1518,,,,,,,,,,
2024-10-15,SHAU,上海金,,,,601.6700,,,0.0466,589.2969,578.5610,540.9183,536.1404,588.2030,607.4148,568.9912,6.7635,6.3025,0.4610,5.0952,69.3347,10.6920,601.6700,11.2312,0.0000,0.0000,599.1787,518.0098,739.2613,0.4158,54.1915,,,,,,,,,,
2024-10-16,SHAU,上海金,,,,610.0600,,,1.3945,591.2744,579.7963,541.6063,536.8138,590.2750,609.5303,571.0197,7.5913,6.5603,1.0310,7.2878,74.6596,10.8340,610.0600,12.6390,0.0000,0.0000,599.3700,518.1751,739.4973,1.7835,57.6480,,,,,,,,,,
2024-10-17,SHAU,上海金,,,,612.7400,,,0.4393,593.3187,581.0882,542.3141,537.5035,592.2900,612.0850,572.4950,8.3671,6.9216,1.4454,7.0400,76.0880,10.7750,612.7400,12.9862,0.0000,0.0000,599.5613,518.3406,739.7334,2.1981,58.6015,,,,,,,,,,
2024-10-18,SHAU,上海金,,,,617.1800,,,0.7246,595.5912,582.5036,543.0590,538.2177,594.3870,615.3636,573.4104,9.2337,7.3841,1.8497,7.2909,78.2730,10.8495,617.1800,13.6488,0.0000,0.0000,599.7527,518.5061,739.9696,2.9057,60.1907,,,,,,,,,,
2024-10-21,SHAU,上海金,,,,624.2100,,,1.1391,598.3168,584.1391,543.8665,538.9648,596.8760,619.5357,574.2163,10.3683,7.9809,2.3874,8.6660,81.2019,11.0240,624.2100,14.7727,0.0000,0.0000,600.3274,519.0029,740.6785,3.9783,62.2169,,,,,,,,,,
2024-10-22,SHAU,上海金,,,,624.7900,,,0.0929,600.8381,585.7333,544.6717,539.7043,598.9560,623.7458,574.1662,11.1853,8.6218,2.5635,7.1332,81.4244,10.2637,624.7900,14.7095,0.0000,0.0000,600.5190,519.1686,740.9150,4.0417,62.4950,,,,,,,,,,
2024-10-23,SHAU,上海金,,,,628.2100,,,0.5474,603.4449,587.3990,545.5029,540.4635,601.2350,627.9110,574.5590,11.9708,9.2916,2.6792,7.8231,82.7229,10.1488,628.2100,15.1616,0.0000,0.0000,600.7108,519.3343,741.1515,4.5778,63.6075,,,,,,,,,,
2024-10-24,SHAU,上海金,,,,622.9600,,,-0.8357,605.3035,588.7936,546.2736,541.1828,603.3020,629.9847,576.6193,12.0310,9.8395,2.1915,7.1077,74.1534,10.8736,628.2100,14.0381,-0.8357,-0.8357,600.9025,519.5001,741.3882,3.6707,61.6607,,,,,,,,,,
2024-10-25,SHAU,上海金,,,,622.7700,,,-0.0305,606.9670,590.1260,547.0348,541.9004,605.0760,631.9814,578.1706,11.9258,10.2567,1.6691,6.0413,73.8552,10.6866,628.2100,13.8447,-0.8660,-0.8660,601.0944,519.6660,741.6249,3.6060,61.5415,,,,,,,,,,
2024-10-28,SHAU,上海金,,,,625.2800,,,0.4030,608.7111,591.5046,547.8133,542.6195,606.7120,634.3436,579.0804,11.9078,10.5870,1.3209,5.5218,75.2700,10.4592,628.2100,14.1411,-0.4664,-0.4664,601.6703,520.1639,742.3354,3.9240,62.0977,,,,,,,,,,
2024-10-29,SHAU,上海金,,,,629.9600,,,0.7485,610.7348,593.0126,548.6307,543.3592,608.6040,637.1468,580.0612,12.1313,10.8958,1.2355,6.3906,77.6938,10.5064,629.9600,14.8240,0.0000,0.0000,601.8624,520.3299,742.5724,4.6684,63.8856,,,,,,,,,,
2024-10-30,SHAU,上海金,,,,636.8300,,,1.0905,613.2200,594.7309,549.5083,544.1300,610.6325,641.0808,580.1842,12.7162,11.2599,1.4563,6.8041,80.6862,10.7857,636.8300,15.8909,0.0000,0.0000,602.0546,520.4961,742.8095,5.7761,65.5940,,,,,,,,,,
2024-10-31,SHAU,上海金,,,,634.2700,,,-0.4020,615.2248,596.2815,550.3517,544.8968,612.4730,643.9467,580.9993,12.8253,11.5730,1.2523,6.1611,76.5643,11.0908,636.8300,15.2481,-0.4020,-0.4020,602.2468,520.6622,743.0467,5.3173,64.8788,,,,,,,,,,
2024-11-01,SHAU,上海金,,,,628.2000,,,-0.9570,616.4605,597.5332,551.1263,545.6259,614.0065,645.4071,582.6059,12.2804,11.7145,0.5660,5.1328,67.7294,11.9282,636.8300,13.9848,-1.3551,-1.3551,602.4390,520.8285,743.2839,4.2761,62.9321,,,,,,,,,,
2024-11-04,SHAU,上海金,,,,623.6800,,,-0.7195,617.1481,598.5586,551.8483,546.3323,615.4620,645.8048,585.1192,11.3530,11.6422,-0.2892,4.8960,61.9928,12.1395,636.8300,13.0166,-2.0649,-2.0649,603.0162,521.3275,743.9960,3.4267,61.3031,,,,,,,,,,
2024-11-05,SHAU,上海金,,,,623.4700,,,-0.0337,617.7502,599.5355,552.5609,547.0450,616.9420,645.7778,588.1062,10.4803,11.4098,-0.9295,4.9843,61.7312,12.1101,636.8300,12.8328,-2.0979,-2.0979,603.2088,521.4939,744.2336,3.3589,61.1839,,,,,,,,,,
2024-11-06,SHAU,上海金,,,,623.2400,,,-0.0369,618.2730,600.4651,553.2642,547.7546,618.7660,644.1420,593.3900,9.6587,11.0596,-1.4009,6.2172,61.4254,10.9173,636.8300,12.6478,-2.1340,-2.1340,603.4014,521.6604,744.4712,3.2878,61.0648,,,,,,,,,,
2024-11-07,SHAU,上海金,,,,609.7200,,,-2.1693,617.4585,600.8280,553.8259,548.3929,619.8055,641.6675,597.9435,7.8265,10.4130,-2.5865,3.5301,46.7637,14.0003,636.8300,10.0924,-4.2570,-4.2570,603.5940,521.8270,744.7089,1.0149,55.3437,,,,,,,,,,
2024-11-08,SHAU,上海金,,,,613.7300,,,0.6577,617.1034,601.3340,554.4220,549.0635,620.7180,639.7876,601.6484,6.6216,9.6547,-3.0331,3.0648,50.5350,13.6872,636.8300,10.6973,-3.6273,-3.6273,603.7867,521.9936,744.9466,1.6468,57.4096,,,,,,,,,,
2024-11-11,SHAU,上海金,,,,614.0600,,,0.0538,616.8135,601.8330,555.0154,549.7393,621.3515,638.5619,604.1411,5.6285,8.8495,-3.2209,2.1068,50.8436,13.3259,636.8300,10.6384,-3.5755,-3.5755,604.3652,522.4937,745.6604,1.6041,57.2110,,,,,,,,,,
2024-11-12,SHAU,上海金,,,,604.0400,,,-1.6318,615.5970,601.9196,555.5032,550.3642,621.4700,638.1615,604.7785,3.9870,7.8770,-3.8900,0.3939,42.2285,14.6898,636.8300,8.7374,-5.1489,-5.1489,604.5582,522.6605,745.8984,-0.0857,52.9201,,,,,,,,,,
2024-11-13,SHAU,上海金,,,,602.8700,,,-0.1937,614.3849,601.9569,555.9745,550.9786,621.1105,639.0338,603.1872,2.5622,6.8140,-4.2519,-1.1786,41.3475,13.7777,636.8300,8.4348,-5.3327,-5.3327,604.7512,522.8274,746.1366,-0.3111,52.3639,,,,,,,,,,
2024-11-14,SHAU,上海金,,,,591.4200,,,-1.8992,612.1978,601.5436,556.3272,551.5223,620.0445,641.9303,598.1587,0.5032,5.5519,-5.0486,-3.4795,33.8949,15.1006,636.8300,6.3079,-7.1306,-7.1306,604.9442,522.9943,746.3748,-2.2356,48.1923,,,,,,,,,,
2024-11-15,SHAU,上海金,,,,591.9300,,,0.0862,610.2675,601.1666,556.6815,552.0656,618.7820,643.8630,593.7010,-1.0750,4.2265,-5.3014,-4.0912,34.4615,14.7638,636.8300,6.3319,-7.0505,-7.0505,605.1374,523.1613,746.6131,-2.1825,48.2718,,,,,,,,,,
2024-11-18,SHAU,上海金,,,,598.7900,,,1.1589,609.1744,601.0734,557.1005,552.6596,617.5110,643.9049,591.1171,-1.7519,3.0308,-4.7827,-4.0723,41.7005,14.7879,636.8300,7.4833,-5.9733,-5.9733,605.7172,523.6625,747.3284,-1.1436,50.5761,,,,,,,,,,
2024-11-19,SHAU,上海金,,,,608.1200,,,1.5581,609.0740,601.3498,557.6081,553.3095,616.6775,643.1521,590.2029,-1.5181,2.1210,-3.6391,-2.6681,49.8187,16.0392,636.8300,9.0587,-4.5083,-4.5083,605.9106,523.8297,747.5670,0.3646,53.9928,,,,,,,,,,
2024-11-20,SHAU,上海金,,,,609.3500,,,0.2023,609.1003,601.6635,558.1230,553.9560,615.7345,641.8398,589.6292,-1.2195,1.4529,-2.6724,-3.0022,50.7915,15.8919,636.8300,9.1784,-4.3151,-4.3151,606.1040,523.9969,747.8057,0.5356,54.3901,,,,,,,,,,
2024-11-21,SHAU,上海金,,,,616.1600,,,1.1176,609.7726,602.2320,558.7004,554.6427,615.3945,641.2908,589.4982,-0.4283,1.0767,-1.5050,-1.0916,55.8903,16.2778,636.8300,10.2845,-3.2458,-3.2458,606.2975,524.1642,748.0444,1.6267,57.2904,,,,,,,,,,
2024-11-22,SHAU,上海金,,,,623.7500,,,1.2318,611.1038,603.0758,559.3477,555.3672,615.4435,641.3990,589.4880,0.8018,1.0217,-0.2199,0.1574,60.7693,16.9025,636.8300,11.5138,-2.0539,-2.0539,606.4911,524.3316,748.2833,2.8457,60.0715,,,,,,,,,,
2024-11-25,SHAU,上海金,,,,616.2600,,,-1.2008,611.5949,603.5929,559.9140,556.0543,614.9925,640.5593,589.4257,1.1590,1.0492,0.1098,-1.4426,54.3773,17.3644,636.8300,10.0633,-3.2301,-3.2301,607.0722,524.8339,749.0002,1.5135,57.0123,,,,,,,,,,
2024-11-26,SHAU,上海金,,,,608.2100,,,-1.3063,611.2725,603.7739,560.3946,556.7132,613.9050,638.6704,589.1396,0.7835,0.9960,-0.2126,-3.4526,48.4756,17.6146,636.8300,8.5325,-4.4941,-4.4941,607.2660,525.0015,749.2393,0.1555,53.6750,,,,,,,,,,
2024-11-27,SHAU,上海金,,,,614.3100,,,1.0029,611.5618,604.1871,560.9310,557.3918,612.7790,635.2105,590.3475,0.9669,0.9902,-0.0233,-3.5363,52.6677,17.5341,636.8300,9.5161,-3.5363,-3.5363,607.4599,525.1691,749.4785,1.1277,55.6218,,,,,,,,,,
2024-11-28,SHAU,上海金,,,,610.6900,,,-0.5893,611.4788,604.4421,561.4261,558.0463,611.6000,631.7523,591.4477,0.8109,0.9543,-0.1435,-3.7177,50.0645,17.5789,636.8300,8.7748,-4.1047,-4.1047,607.6538,525.3368,749.7178,0.4997,54.2710,,,,,,,,,,
2024-11-29,SHAU,上海金,,,,615.6900,,,0.8187,611.8798,604.8832,561.9661,558.7202,610.9745,629.7570,592.1920,1.0782,0.9791,0.0991,-1.9914,53.4844,17.6723,636.8300,9.5600,-3.3196,-3.3196,607.8478,525.5045,749.9572,1.2902,56.2972,,,,,,,,,,
2024-12-02,SHAU,上海金,,,,611.5700,,,-0.6692,611.8503,605.1454,562.4597,559.3721,610.3690,628.2324,592.5056,0.9467,0.9726,-0.0259,-1.9417,50.4202,17.6496,636.8300,8.7314,-3.9665,-3.9665,608.4302,526.0080,750.6757,0.5161,54.3504,,,,,,,,,,
2024-12-03,SHAU,上海金,,,,617.0400,,,0.8944,612.3446,605.6119,563.0027,560.0479,610.0475,627.1724,592.9226,1.2693,1.0320,0.2373,-1.0313,54.1740,17.9944,636.8300,9.5980,-3.1076,-3.1076,608.6244,526.1759,750.9154,1.3827,56.5356,,,,,,,,,,
2024-12-04,SHAU,上海金,,,,616.1500,,,-0.1442,612.7070,606.0252,563.5316,560.7104,609.6930,625.9840,593.4020,1.4365,1.1129,0.3237,-1.1376,53.4647,17.9977,636.8300,9.3373,-3.2473,-3.2473,608.8188,526.3439,751.1551,1.2042,55.8602,,,,,,,,,,
2024-12-05,SHAU,上海金,,,,616.3500,,,0.0325,613.0540,606.4301,564.0571,561.3884,610.0245,626.5720,593.4770,1.5672,1.2037,0.3634,1.0874,53.6117,16.1643,636.8300,9.2708,-3.2159,-3.2159,609.0131,526.5120,751.3949,1.2047,55.8999,,,,,,,,,,
2024-12-06,SHAU,上海金,,,,614.0100,,,-0.3797,613.1450,606.7273,564.5542,562.0607,610.0385,626.5990,593.4780,1.4650,1.2560,0.2090,0.0456,51.5597,16.0739,636.8300,8.7602,-3.5834,-3.5834,609.2076,526.6801,751.6348,0.7883,54.9464,,,,,,,,,,
2024-12-09,SHAU,上海金,,,,617.1500,,,0.5114,613.5264,607.1360,565.0775,562.7424,610.1930,626.9571,593.4289,1.6187,1.3285,0.2902,0.5032,54.0986,16.1733,636.8300,9.2151,-3.0903,-3.0903,609.7912,527.1847,752.3550,1.2068,55.9793,,,,,,,,,,
2024-12-10,SHAU,上海金,,,,619.4100,,,0.3662,614.0868,607.6174,565.6181,563.4294,610.9615,627.9348,593.9882,1.9010,1.4430,0.4580,2.5445,55.8905,14.9599,636.8300,9.5103,-2.7354,-2.7354,609.9859,527.3530,752.5952,1.5450,57.0918,,,,,,,,,,
2024-12-11,SHAU,上海金,,,,624.7900,,,0.8686,615.1061,608.2908,566.2069,564.1522,612.0575,629.6199,594.4951,2.5296,1.6603,0.8693,3.6359,59.9035,15.1294,636.8300,10.3466,-1.8906,-1.8906,610.1807,527.5214,752.8355,2.3943,58.9988,,,,,,,,,,
2024-12-12,SHAU,上海金,,,,629.0400,,,0.6802,616.4332,609.1045,566.8321,564.8970,613.9385,630.2721,597.6049,3.3324,1.9948,1.3376,6.3610,62.7839,13.0482,636.8300,10.9747,-1.2232,-1.2232,610.3755,527.6898,753.0758,3.0579,60.4688,,,,,,,,,,
2024-12-13,SHAU,上海金,,,,623.7700,,,-0.8378,617.1319,609.6796,567.3987,565.6163,615.5305,628.9135,602.1475,3.5030,2.2964,1.2066,5.3790,57.2882,13.6582,636.8300,9.9351,-2.0508,-2.0508,610.5704,527.8583,753.3162,2.1619,58.5221,,,,,,,,,,
2024-12-16,SHAU,上海金,,,,617.6700,,,-0.9779,617.1832,609.9930,567.8989,566.3058,616.4745,627.4475,605.5015,3.1101,2.4591,0.6509,3.1530,51.6523,13.9089,636.8300,8.7641,-3.0087,-3.0087,611.1554,528.3640,754.0380,1.0660,55.5026,,,,,,,,,,
2024-12-17,SHAU,上海金,,,,617.3000,,,-0.0599,617.1943,610.2795,568.3904,566.9944,616.9335,627.2165,606.6505,2.7373,2.5148,0.2225,1.5096,51.3225,12.8993,636.8300,8.6049,-3.0668,-3.0668,611.3505,528.5327,754.2787,0.9732,55.2642,,,,,,,,,,
